7314910156,https://auburn.craigslist.org/ctd/d/auburn-university-2018-ford-f150-super/7314910156.html,auburn,https://auburn.craigslist.org,34590,2018,ford,f150 super cab xl pickup 4d,good,6 cylinders,gas,20856,clean,other,1FTEX1CBXJKD41626,,,pickup,white,
7314854462,https://auburn.craigslist.org/ctd/d/auburn-university-2016-toyota-tacoma/7314854462.html,auburn,https://auburn.craigslist.org,30590,2016,toyota,tacoma double cab sr5,good,,other,30176,clean,other,3TMAZ5CN7GM019182,,,pickup,red,https://images.cr
7314811916,https://auburn.craigslist.org/ctd/d/auburn-university-2020-jeep-wrangler/7314811916.html,auburn,https://auburn.craigslist.org,32990,2020,jeep,wrangler sport suv 2d,good,,gas,20581,clean,other,1C4GJXAN4LW180633,4wd,,SUV,silver,https://images.cra
7314811909,https://auburn.craigslist.org/ctd/d/auburn-university-2020-ford-f150/7314811909.html,auburn,https://auburn.craigslist.org,38990,2020,ford,f150 supercrew cab xlt,good,6 cylinders,gas,12231,clean,other,1FTEW1CP4LFB84170,,,pickup,,https://images.c
7314584296,https://auburn.craigslist.org/ctd/d/auburn-university-2017-ram-1500-regular/7314584296.html,auburn,https://auburn.craigslist.org,22590,2017,ram,1500 regular cab tradesman,good,8 cylinders,gas,39508,clean,other,3C6JR6DT3HG557601,,,pickup,white,h
7314584315,https://auburn.craigslist.org/ctd/d/auburn-university-2020-mazda-mx5-miata/7314584315.html,auburn,https://auburn.craigslist.org,31590,2020,mazda,mx-5 miata club,good,,gas,2195,clean,other,JM1NDAC74L0413665,rwd,,other,,https://images.craigslist.
7314584322,https://auburn.craigslist.org/ctd/d/auburn-university-2020-ford-ranger/7314584322.html,auburn,https://auburn.craigslist.org,27990,2020,ford,ranger supercab xl pickup,good,,gas,10688,clean,other,1FTER1EH1LLA36301,,,pickup,white,https://images.cr
7314584291,https://auburn.craigslist.org/ctd/d/auburn-university-2019-caddy-cadillac/7314584291.html,auburn,https://auburn.craigslist.org,31590,2019,cadillac,xt4 sport suv 4d,good,,other,12102,clean,other,1GYFZER40KF121673,fwd,,hatchback,black,https://ima
7314560853,https://auburn.craigslist.org/cto/d/auburn-2004-ford-250-power-stroke-60/7314560853.html,auburn,https://auburn.craigslist.org,19900,2004,ford,f250 super duty,good,8 cylinders,diesel,88000,clean,automatic,,4wd,full-size,pickup,blue,https://image
7313857831,https://auburn.craigslist.org/ctd/d/auburn-university-2016-jeep-renegade/7313857831.html,auburn,https://auburn.craigslist.org,16590,2016,jeep,renegade sport suv 4d,good,,gas,35835,clean,other,ZACCJBAW9GPC62449,4wd,,other,red,https://images.crai
7313857767,https://auburn.craigslist.org/ctd/d/auburn-university-2016-ford-f150/7313857767.html,auburn,https://auburn.craigslist.org,26990,2016,ford,f150 regular cab xl pickup,good,6 cylinders,gas,14230,clean,other,1FTMF1CP3GKD62143,,,pickup,black,https:/
7313857701,https://auburn.craigslist.org/ctd/d/auburn-university-2015-gmc-sierra-1500/7313857701.html,auburn,https://auburn.craigslist.org,25590,2015,gmc,sierra 1500 regular cab,good,6 cylinders,other,35290,clean,other,1GTN1TEH9FZ243281,,,pickup,white,htt
7313406529,https://auburn.craigslist.org/cto/d/auburn-honda-odyssey-2012-touring-95k/7313406529.html,auburn,https://auburn.craigslist.org,14000,2012,honda,odyssey,excellent,6 cylinders,gas,95000,clean,automatic,,fwd,full-size,mini-van,silver,https://image
7313387888,https://auburn.craigslist.org/ctd/d/auburn-university-2018-ram-1500-quad/7313387888.html,auburn,https://auburn.craigslist.org,28590,2018,ram,1500 quad cab express pickup,good,6 cylinders,other,30047,clean,other,1C6RR6FG0JS259587,,,pickup,white,
7313387902,https://auburn.craigslist.org/ctd/d/auburn-university-2013-gmc-sierra-1500/7313387902.html,auburn,https://auburn.craigslist.org,24590,2013,gmc,sierra 1500 extended cab slt,good,8 cylinders,other,80318,clean,other,1GTR1WE07DZ143724,,,pickup,,htt
7313337060,https://auburn.craigslist.org/ctd/d/auburn-university-2019-ram-1500-classic/7313337060.html,auburn,https://auburn.craigslist.org,25990,2019,ram,1500 classic regular cab,good,8 cylinders,gas,12302,clean,other,3C6JR6DT3KG560649,,,pickup,white,htt
7313319521,https://auburn.craigslist.org/ctd/d/auburn-university-2018-ford-mustang-gt/7313319521.html,auburn,https://auburn.craigslist.org,34990,2018,ford,mustang gt premium,good,8 cylinders,gas,18650,clean,other,1FATP8FF5J5115190,rwd,,other,black,https:/
7312858079,https://auburn.craigslist.org/ctd/d/auburn-university-2017-chevy-chevrolet/7312858079.html,auburn,https://auburn.craigslist.org,27990,2017,chevrolet,colorado extended cab,good,,gas,22120,clean,other,1GCHSCEA7H1203280,,,pickup,,https://images.cr
7312847466,https://auburn.craigslist.org/cto/d/opelika-2001-ford-f450-crew-cab-flatbed/7312847466.html,auburn,https://auburn.craigslist.org,22500,2001,ford,f450,good,8 cylinders,diesel,144700,clean,manual,,rwd,full-size,truck,white,https://images.craigsli
7312824400,https://auburn.craigslist.org/ctd/d/auburn-university-2019-chevy-chevrolet/7312824400.html,auburn,https://auburn.craigslist.org,32990,2019,chevrolet,silverado 1500 ld,good,,other,6897,clean,other,2GCVKNEC8K1187169,,,pickup,black,https://images.
7312799035,https://auburn.craigslist.org/ctd/d/auburn-university-2013-toyota-tundra/7312799035.html,auburn,https://auburn.craigslist.org,31990,2013,toyota,tundra double cab pickup,good,8 cylinders,gas,55068,clean,other,5TFUY5F19DX303623,4wd,,pickup,,https
7312754093,https://auburn.craigslist.org/ctd/d/auburn-university-2014-chevy-chevrolet/7312754093.html,auburn,https://auburn.craigslist.org,29990,2014,chevrolet,silverado 1500 double,good,8 cylinders,gas,26129,clean,other,1GCVKREC7EZ196951,4wd,,pickup,brow
7312342653,https://auburn.craigslist.org/ctd/d/auburn-university-2016-chevy-chevrolet/7312342653.html,auburn,https://auburn.craigslist.org,23990,2016,chevrolet,silverado 1500 regular,good,6 cylinders,gas,41568,clean,other,1GCNCNEH4GZ259783,,,pickup,white,
7312342811,https://auburn.craigslist.org/ctd/d/auburn-university-2012-toyota-tacoma/7312342811.html,auburn,https://auburn.craigslist.org,22990,2012,toyota,tacoma access cab pickup,good,,gas,37725,clean,other,5TFTX4CN6CX015282,,,pickup,white,https://images
7312337810,https://auburn.craigslist.org/ctd/d/auburn-university-2014-chevy-chevrolet/7312337810.html,auburn,https://auburn.craigslist.org,26990,2014,chevrolet,silverado 1500 crew,good,6 cylinders,gas,63129,clean,automatic,3GCPCREH5EG437908,,,pickup,black
7312313815,https://auburn.craigslist.org/ctd/d/auburn-university-2017-jeep-wrangler/7312313815.html,auburn,https://auburn.craigslist.org,33990,2017,jeep,wrangler unlimited sahara,good,6 cylinders,other,34152,clean,other,1C4HJWEG5HL696454,4wd,,SUV,white,ht
7312144944,https://auburn.craigslist.org/cto/d/dadeville-2017-dodge-charger-rt/7312144944.html,auburn,https://auburn.craigslist.org,15000,2017,dodge,charger rt 4dr sedan,excellent,8 cylinders,gas,90000,rebuilt,automatic,,rwd,mid-size,sedan,grey,https://im
7311960895,https://auburn.craigslist.org/ctd/d/auburn-university-2020-honda-civic-si/7311960895.html,auburn,https://auburn.craigslist.org,26590,2020,honda,civic si coupe 2d,good,,gas,9954,clean,other,2HGFC3A51LH751302,fwd,,coupe,silver,https://images.crai
7311818339,https://auburn.craigslist.org/ctd/d/auburn-university-2018-honda-civic-lx/7311818339.html,auburn,https://auburn.craigslist.org,18590,2018,honda,civic lx sedan 4d,good,,gas,28942,clean,other,19XFC2F59JE206832,fwd,,sedan,white,https://images.crai
7311818189,https://auburn.craigslist.org/ctd/d/auburn-university-2017-ford-expedition/7311818189.html,auburn,https://auburn.craigslist.org,29590,2017,ford,expedition xlt sport,good,6 cylinders,gas,70760,clean,other,1FMJU1JT1HEA52352,4wd,,SUV,blue,https://
7311818157,https://auburn.craigslist.org/ctd/d/auburn-university-2018-honda-civic-ex/7311818157.html,auburn,https://auburn.craigslist.org,21590,2018,honda,civic ex sedan 4d,good,,gas,7885,clean,other,2HGFC2F74JH589649,fwd,,sedan,,https://images.craigslist
7311409434,https://auburn.craigslist.org/ctd/d/auburn-university-2013-ford-f150-super/7311409434.html,auburn,https://auburn.craigslist.org,22590,2013,ford,f150 super cab xl pickup 4d,good,6 cylinders,other,14169,clean,other,1FTEX1CMXDFB16329,,,pickup,silv
7311351407,https://auburn.craigslist.org/ctd/d/auburn-university-2020-jeep-wrangler/7311351407.html,auburn,https://auburn.craigslist.org,33990,2020,jeep,wrangler sport suv 2d,good,6 cylinders,gas,9859,clean,other,1C4GJXAG9LW193038,4wd,,other,,https://imag
7311327726,https://auburn.craigslist.org/ctd/d/auburn-university-2012-toyota-tacoma/7311327726.html,auburn,https://auburn.craigslist.org,29990,2012,toyota,tacoma double cab pickup,good,6 cylinders,gas,43182,clean,other,3TMLU4EN4CM085701,4wd,,pickup,white,
7311310782,https://auburn.craigslist.org/ctd/d/auburn-university-2019-ford-f150/7311310782.html,auburn,https://auburn.craigslist.org,37590,2019,ford,f150 supercrew cab xl,good,6 cylinders,gas,8663,clean,other,1FTEW1CP2KKC65268,,,pickup,,https://images.cra
7310905283,https://auburn.craigslist.org/ctd/d/auburn-university-2015-lexus-nx-300h/7310905283.html,auburn,https://auburn.craigslist.org,25990,2015,lexus,nx 300h sport utility 4d,good,,other,55783,clean,other,JTJBJRBZ8F2020836,,,hatchback,white,https://im
7310848060,https://auburn.craigslist.org/ctd/d/auburn-university-2018-jag-jaguar-epace/7310848060.html,auburn,https://auburn.craigslist.org,32990,2018,jaguar,e-pace p250 s sport,good,,other,26685,clean,other,SADFJ2FX1J1Z13468,,,other,white,https://images.
7310803539,https://auburn.craigslist.org/ctd/d/auburn-university-2020-buick-encore-gx/7310803539.html,auburn,https://auburn.craigslist.org,28990,2020,buick,encore gx essence sport,good,,gas,21,clean,other,KL4MMGSL4LB128069,,,other,white,https://images.cra
7310798664,https://auburn.craigslist.org/ctd/d/auburn-university-2020-lexus-nx-300/7310798664.html,auburn,https://auburn.craigslist.org,34990,2020,lexus,nx 300 sport utility 4d,good,,gas,1722,clean,other,JTJAARBZ1L2159357,fwd,,hatchback,black,https://imag
7310644616,https://auburn.craigslist.org/cto/d/auburn-chrysler-town-country/7310644616.html,auburn,https://auburn.craigslist.org,3000,2004,chrysler,town & country,good,6 cylinders,gas,176144,clean,automatic,,fwd,mid-size,mini-van,silver,https://images.cra
7310383361,https://auburn.craigslist.org/ctd/d/auburn-university-2016-volvo-s60-t5/7310383361.html,auburn,https://auburn.craigslist.org,22590,2016,volvo,s60 t5 cross country,good,,gas,42755,clean,other,YV4612UMXG2000759,,,sedan,,https://images.craigslist.
7310332383,https://auburn.craigslist.org/ctd/d/auburn-university-2019-volvo-s60-t6-in/7310332383.html,auburn,https://auburn.craigslist.org,36990,2019,volvo,s60 t6 inscription sedan,good,,gas,8141,clean,other,7JRA22TL6KG004114,,,sedan,white,https://images.
7310308166,https://auburn.craigslist.org/ctd/d/auburn-university-2020-volvo-s60-t5/7310308166.html,auburn,https://auburn.craigslist.org,31990,2020,volvo,s60 t5 momentum sedan 4d,good,,gas,16594,clean,other,7JR102FK7LG060315,fwd,,sedan,,https://images.crai
7310276274,https://auburn.craigslist.org/ctd/d/auburn-university-2019-volvo-s60-t5/7310276274.html,auburn,https://auburn.craigslist.org,28590,2019,volvo,s60 t5 momentum sedan 4d,good,,gas,18531,clean,other,7JR102FK4KG010003,fwd,,sedan,black,https://images
7309876037,https://auburn.craigslist.org/ctd/d/auburn-university-2018-audi-q5-premium/7309876037.html,auburn,https://auburn.craigslist.org,31990,2018,audi,q5 premium sport utility 4d,good,,gas,19179,clean,other,WA1ANAFY7J2102310,,,other,,https://images.cr
7309828117,https://auburn.craigslist.org/ctd/d/auburn-university-2015-infiniti-qx60-35/7309828117.html,auburn,https://auburn.craigslist.org,19990,2015,infiniti,qx60 3.5 sport utility,good,,other,96003,clean,other,5N1AL0MM5FC519184,,,SUV,silver,https://ima
7309827921,https://auburn.craigslist.org/ctd/d/auburn-university-2017-lincoln/7309827921.html,auburn,https://auburn.craigslist.org,29590,2017,lincoln,continental select sedan,good,6 cylinders,gas,35320,clean,other,1LN6L9TP6H5634048,,,sedan,black,https://i
7309828053,https://auburn.craigslist.org/ctd/d/auburn-university-2018-alfa-romeo/7309828053.html,auburn,https://auburn.craigslist.org,29990,2018,alfa-romeo,romeo stelvio ti sport,good,,other,26978,clean,other,ZASFAKBN3J7B64774,,,hatchback,,https://images.
7309798041,https://auburn.craigslist.org/cto/d/auburn-2006-subaru-impreza-hatchback/7309798041.html,auburn,https://auburn.craigslist.org,2100,2006,subaru,impreza,fair,4 cylinders,gas,97000,clean,automatic,,,,hatchback,,https://images.craigslist.org/00606_
7309361405,https://auburn.craigslist.org/cto/d/valley-one-owner-low-miles/7309361405.html,auburn,https://auburn.craigslist.org,80,2004,honda,,excellent,6 cylinders,gas,94020,clean,automatic,,,,,,https://images.craigslist.org/00p0p_awopHVeMR83z_0c6094_600x
7309271279,https://auburn.craigslist.org/ctd/d/auburn-university-2016-scion-im/7309271279.html,auburn,https://auburn.craigslist.org,15990,2016,,Scion iM Hatchback 4D,good,,gas,29652,clean,other,JTNKARJEXGJ517925,fwd,,hatchback,blue,https://images.craigsli
7309271051,https://auburn.craigslist.org/ctd/d/auburn-university-2013-acura-mdx-sport/7309271051.html,auburn,https://auburn.craigslist.org,20590,2013,acura,mdx sport utility 4d,good,6 cylinders,gas,77087,clean,other,2HNYD2H30DH510846,,,other,silver,https:
7309229548,https://auburn.craigslist.org/ctd/d/auburn-university-2018-audi-a6-20t/7309229548.html,auburn,https://auburn.craigslist.org,29590,2018,audi,a6 2.0t premium sedan 4d,good,,gas,13035,clean,other,WAUC8AFC6JN041814,fwd,,sedan,,https://images.craigs
7309192232,https://auburn.craigslist.org/ctd/d/auburn-university-2015-hyundai-sonata/7309192232.html,auburn,https://auburn.craigslist.org,16590,2015,hyundai,sonata sport sedan 4d,good,,gas,26655,clean,other,5NPE34AF8FH021634,fwd,,sedan,white,https://image
"7309160821,https://auburn.craigslist.org/cto/d/wanted-volvo-es-1800e-1800s-p1800s-gt/7309160821.html,auburn,https://auburn.craigslist.org,12990,1968,volvo,,,,gas,99999,clean,manual,,,,,,https://images.craigslist.org/00b0b_55DC13BpVqIz_0CI0ms_600x450.jpg,"""
7308779719,https://auburn.craigslist.org/ctd/d/auburn-university-2017-ram-1500-crew/7308779719.html,auburn,https://auburn.craigslist.org,33990,2017,ram,1500 crew cab tradesman,good,8 cylinders,gas,17033,clean,other,3C6RR7KT7HG794054,4wd,,pickup,blue,https
7308779686,https://auburn.craigslist.org/ctd/d/auburn-university-2019-gmc-sierra-1500/7308779686.html,auburn,https://auburn.craigslist.org,36590,2019,gmc,sierra 1500 limited double,good,8 cylinders,gas,14222,clean,other,2GTV2LECXK1123316,4wd,,pickup,blue,
7308745779,https://auburn.craigslist.org/ctd/d/auburn-university-2013-gmc-sierra-1500/7308745779.html,auburn,https://auburn.craigslist.org,29590,2013,gmc,sierra 1500 extended cab slt,good,8 cylinders,gas,37888,clean,other,1GTR1WE01DZ407455,,,pickup,silver
7308730136,https://auburn.craigslist.org/ctd/d/auburn-university-2019-ford-f250-super/7308730136.html,auburn,https://auburn.craigslist.org,40590,2019,ford,f250 super duty regular cab,good,8 cylinders,other,9313,clean,other,1FTBF2B65KEC91136,4wd,,pickup,wh
7308365829,https://auburn.craigslist.org/ctd/d/auburn-university-2018-jeep-wrangler/7308365829.html,auburn,https://auburn.craigslist.org,33990,2018,jeep,wrangler unlimited willys,good,6 cylinders,gas,34636,clean,other,1C4BJWDG2JL806552,4wd,,other,white,ht
7308255063,https://auburn.craigslist.org/ctd/d/auburn-university-2019-jeep-wrangler/7308255063.html,auburn,https://auburn.craigslist.org,43990,2019,jeep,wrangler unlimited sahara,good,,gas,4362,clean,other,1C4HJXEN4KW505794,4wd,,SUV,black,https://images.c
7308217002,https://auburn.craigslist.org/ctd/d/auburn-university-2017-jeep-wrangler/7308217002.html,auburn,https://auburn.craigslist.org,38990,2017,jeep,wrangler unlimited rubicon,good,6 cylinders,gas,20676,clean,other,1C4BJWFG3HL547853,4wd,,other,red,htt
7308216849,https://auburn.craigslist.org/ctd/d/auburn-university-2018-jeep-wrangler/7308216849.html,auburn,https://auburn.craigslist.org,39590,2018,jeep,wrangler unlimited all new,good,6 cylinders,gas,21893,clean,other,1C4HJXEGXJW175675,4wd,,SUV,silver,ht
7307730503,https://auburn.craigslist.org/cto/d/opelika-handicapped-accessible-van/7307730503.html,auburn,https://auburn.craigslist.org,9500,2003,chrysler,town & country,excellent,6 cylinders,gas,30376,clean,automatic,,fwd,mid-size,mini-van,blue,https://im
7307218858,https://auburn.craigslist.org/ctd/d/auburn-university-2018-gmc-acadia-sle/7307218858.html,auburn,https://auburn.craigslist.org,28590,2018,gmc,acadia sle-2 sport utility,good,6 cylinders,gas,20736,clean,other,1GKKNLLS2JZ178034,fwd,,SUV,white,htt
